,ground truth outcome
pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom_0089,False
pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom_0090,False
pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom_0091,False
pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom_0092,True
pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom_0093,False
pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom_0094,False
pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom_0095,False
pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom_0096,False
pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom_0097,False
pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom_0098,True
pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom_0099,True
pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom_0100,False
pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom_0101,True
pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom_0102,False
pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom_0103,True
pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom_0104,False
pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom_0105,True
pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom_0106,True
pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom_0107,False
pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom_0108,False
pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom_0109,False
pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom_0110,False
pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom_0111,True
pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom_0112,False
pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom_0113,True
pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom_0114,False
pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom_0115,False
pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom_0116,False
pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom_0117,False
pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom_0118,False
pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom_0119,False
pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom_0120,False
pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom_0121,False
pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom_0122,False
pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom_0123,True
pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom_0124,False
pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom_0125,False
pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom_0126,True
pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom_0127,False
pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom_0128,False
pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom_0129,False
pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom_0130,False
pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom_0131,False
pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom_0132,True
pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom_0133,True
pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom_0134,False
pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom_0135,True
pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom_0136,False
pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom_0137,False
pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom_0138,False
pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom_0139,False
pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom_0140,False
pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom_0141,True
pilot_linking_nl1-5_aNone_bCube_occ1_dis1_tdwroom_0142,False
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0000,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0001,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0002,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0003,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0004,False
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0005,False
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0006,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0007,False
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0008,False
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0009,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0010,False
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0011,False
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0012,False
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0013,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0014,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0015,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0016,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0017,False
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0018,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0019,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0020,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0021,False
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0022,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0023,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0024,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0025,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0026,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0027,False
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0028,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0029,False
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0030,False
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0031,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0032,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0033,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0034,False
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0035,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0036,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0037,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0038,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0039,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0040,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0041,False
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0042,False
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0043,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0044,False
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0045,False
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0046,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0047,False
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0048,False
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0049,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0050,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0051,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0052,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0053,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0054,False
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0055,False
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0056,False
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0057,False
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0058,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0059,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0060,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0061,False
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0062,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0063,False
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0064,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0065,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0066,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0067,False
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0068,False
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0069,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0070,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0071,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0072,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0073,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0074,False
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0075,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0076,False
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0077,False
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0078,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0079,False
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0080,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0081,False
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0082,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0083,False
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0084,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0085,False
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0086,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0087,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0088,False
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0089,False
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0090,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0091,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0092,False
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0093,False
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0094,False
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0095,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0096,False
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0097,False
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0098,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0099,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0100,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0101,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0102,False
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0103,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0104,False
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0105,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0106,False
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0107,False
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0108,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0109,False
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0110,False
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0111,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0112,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0113,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0114,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0115,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0116,False
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0117,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0118,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0119,False
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0120,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0121,False
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0122,False
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0123,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0124,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0125,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0126,False
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0127,False
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0128,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0129,False
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0130,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0131,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0132,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0133,False
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0134,False
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0135,False
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0136,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0137,False
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0138,False
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0139,False
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0140,False
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0141,True
pilot_linking_nl1-6_ms03-7_aCylcap_bCyl_tdwroom_0142,True
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0000,True
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0001,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0002,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0003,True
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0004,True
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0005,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0006,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0007,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0008,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0009,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0010,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0011,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0012,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0013,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0014,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0015,True
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0016,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0017,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0018,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0019,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0020,True
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0021,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0022,True
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0023,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0024,True
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0025,True
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0026,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0027,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0028,True
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0029,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0030,True
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0031,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0032,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0033,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0034,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0035,True
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0036,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0037,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0038,True
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0039,True
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0040,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0041,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0042,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0043,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0044,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0045,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0046,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0047,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0048,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0049,True
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0050,True
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0051,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0052,True
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0053,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0054,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0055,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0056,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0057,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0058,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0059,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0060,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0061,True
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0062,True
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0063,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0064,True
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0065,True
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0066,True
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0067,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0068,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0069,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0070,True
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0071,True
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0072,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0073,True
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0074,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0075,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0076,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0077,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0078,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0079,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0080,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0081,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0082,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0083,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0084,True
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0085,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0086,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0087,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0088,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0089,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0090,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0091,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0092,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0093,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0094,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0095,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0096,True
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0097,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0098,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0099,True
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0100,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0101,True
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0102,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0103,True
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0104,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0105,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0106,True
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0107,True
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0108,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0109,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0110,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0111,True
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0112,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0113,True
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0114,True
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0115,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0116,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0117,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0118,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0119,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0120,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0121,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0122,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0123,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0124,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0125,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0126,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0127,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0128,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0129,True
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0130,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0131,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0132,True
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0133,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0134,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0135,True
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0136,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0137,True
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0138,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0139,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0140,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0141,False
pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom_0142,True
pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0000,False
pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0001,True
pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0002,True
pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0003,True
pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0004,True
pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0005,True
pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0006,True
pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom_0007,True
